[1.0, 0, 0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 8.0, 8, 64, 19541.8] 1.0
[1, 0.0, 0, 0.0, 0.0, 0, 3, 0, 1, 8, 8, 0.0, 19673.8] 1.0
[1.0, 0, 0, 0.0, 0.0, 0, 4, 0.0, 2, 8, 8, 0, 19707.8] 1.0
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 2.0, 8.0, 20.0, 0.0, 11268.8] 0
[1.0, 0.0, 0, 0.0, 0, 0.0, 3, 0.0, 1.0, 8, 10, 0, 18899.0] 0
[1, 0, 0, 0, 0.0, 0, 3.0, 0.0, 2.0, 8, 8, 0, 19692.2] 1.0
[1.0, 0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 8.0, 8, 128.0, 19583.4] 1.0
[1, 0, 1, 1, 1, 0, 1, 0.0, 2, 8.0, 8.0, 0, 16509.6] 0
[1.0, 0, 0, 0.0, 0.0, 1, 2, 0, 2, 8.0, 8.0, 0.0, 17067.0] 0
[1, 0, 1.0, 1, 1.0, 1.0, 3.0, 0, 2, 8.0, 8.0, 0, 16305.0] 0
[1, 0, 0.0, 0.0, 0.0, 0.0, 4, 0, 2.0, 8, 8.0, 128.0, 19600.2] 1.0
[1, 0.0, 0, 0, 0, 0.0, 3, 0.0, 2.0, 8.0, 8, 0, 19692.2] 1.0
[1, 0, 1.0, 1.0, 1, 0, 1, 0.0, 1, 8, 8, 0, 16523.4] 0
[1, 0.0, 0.0, 0, 0.0, 0.0, 4, 0.0, 2.0, 8, 8.0, 0, 19707.8] 1.0
[1.0, 0, 0.0, 0, 0.0, 0, 3, 0.0, 2.0, 8, 8, 128, 19576.0] 1.0
[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0, 2.0, 8, 8.0, 0.0, 19707.8] 1.0
[1, 0.0, 0.0, 0.0, 0, 0, 3.0, 0, 1, 8.0, 8, 128, 19583.4] 1.0
[1, 0.0, 0, 0.0, 0.0, 0, 3, 0.0, 1, 8.0, 8.0, 64.0, 19555.0] 1.0
[1.0, 0.0, 1.0, 1, 1, 0.0, 1, 0.0, 1.0, 8.0, 8, 64, 16202.6] 0
[1.0, 0, 0, 0.0, 0.0, 0, 4.0, 0.0, 2, 8, 8, 64.0, 19505.4] 1.0
[1.0, 0.0, 0, 0, 0.0, 0.0, 4.0, 0.0, 2, 8.0, 8, 64, 19505.4] 1.0
[1.0, 0.0, 0.0, 0, 0.0, 0, 3.0, 0.0, 1.0, 8.0, 8, 0.0, 19673.8] 1.0
[1.0, 0.0, 1.0, 1.0, 1.0, 0, 1, 0, 1, 8.0, 8.0, 0, 16523.4] 0
[1, 0.0, 0, 0, 0.0, 0.0, 4.0, 0.0, 2.0, 8.0, 8.0, 0.0, 19707.8] 1.0
[1.0, 0.0, 0.0, 0.0, 0.0, 0, 3, 0.0, 2.0, 8, 8.0, 128.0, 19576.0] 1.0
[1, 0.0, 0, 0, 0, 1.0, 3, 0, 1, 8.0, 10.0, 128.0, 17464.8] 0
[1.0, 0.0, 0.0, 0, 0, 1.0, 3, 0, 2.0, 64, 0.0, 10, 11283.2] 0
[1, 0, 1, 0, 0, 0.0, 2, 0.0, 1, 8, 8, 0, 16782.8] 0
[1, 0.0, 0, 0, 0.0, 0.0, 4, 0.0, 2.0, 8, 8, 128, 19600.2] 1.0
[1.0, 0, 0, 0.0, 0.0, 0.0, 4.0, 0, 2, 8, 8.0, 128, 19600.2] 1.0
